key_resp_beginning.keys,key_resp_beginning.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,key_resp_instr_behavior.keys,key_resp_instr_behavior.rt,key_resp_instr_scales.keys,key_resp_instr_scales.rt,key_resp.keys,key_resp.rt,key_resp_instr_STAI_state_2.keys,key_resp_instr_STAI_state_2.rt,slider_STAI_state.response,key_resp_STAI_state.keys,key_resp_STAI_state.rt,trials_STAI_state.thisRepN,trials_STAI_state.thisTrialN,trials_STAI_state.thisN,trials_STAI_state.thisIndex,trials_STAI_state.ran,statement,key_resp_STAI_2.keys,key_resp_STAI_2.rt,slider_STAI_trait.response,key_resp_STAI_trait.keys,key_resp_STAI_trait.rt,trials_STAI_trait.thisRepN,trials_STAI_trait.thisTrialN,trials_STAI_trait.thisN,trials_STAI_trait.thisIndex,trials_STAI_trait.ran,STAILoop.thisRepN,STAILoop.thisTrialN,STAILoop.thisN,STAILoop.thisIndex,STAILoop.ran,OrderofScales.thisRepN,OrderofScales.thisTrialN,OrderofScales.thisN,OrderofScales.thisIndex,OrderofScales.ran,nRepsPANAS,nRepsBDI,nRepsSHAPS,nRepsSTAI,key_resp_BDI_1.keys,key_resp_BDI_1.rt,key_resp_BDI_2.keys,key_resp_BDI_2.rt,key_resp_BDI_trials.keys,key_resp_BDI_trials.rt,trials_BDI.thisRepN,trials_BDI.thisTrialN,trials_BDI.thisN,trials_BDI.thisIndex,trials_BDI.ran,Title,statement_1,statement_2,statement_3,statement_4,BDILoop.thisRepN,BDILoop.thisTrialN,BDILoop.thisN,BDILoop.thisIndex,BDILoop.ran,key_resp_PANAS_1.keys,key_resp_PANAS_1.rt,key_resp_PANAS_2.keys,key_resp_PANAS_2.rt,slider_PANAS.response,key_resp_PANAS.keys,key_resp_PANAS.rt,trials_PANAS.thisRepN,trials_PANAS.thisTrialN,trials_PANAS.thisN,trials_PANAS.thisIndex,trials_PANAS.ran,adjective,posneg,panasnum,PANASLoop.thisRepN,PANASLoop.thisTrialN,PANASLoop.thisN,PANASLoop.thisIndex,PANASLoop.ran,key_resp_Instr_SHAPS.keys,key_resp_Instr_SHAPS.rt,key_resp_instr_SHAPS_2.keys,key_resp_instr_SHAPS_2.rt,slider_SHAPS.response,key_resp_SHAPS.keys,key_resp_SHAPS.rt,trials_SHAPS.thisRepN,trials_SHAPS.thisTrialN,trials_SHAPS.thisN,trials_SHAPS.thisIndex,trials_SHAPS.ran,SHAPSLoop.thisRepN,SHAPSLoop.thisTrialN,SHAPSLoop.thisN,SHAPSLoop.thisIndex,SHAPSLoop.ran,key_resp_instr_1.keys,key_resp_instr_1.rt,key_resp_instr_2.keys,key_resp_instr_2.rt,key_resp_instr_3.keys,key_resp_instr_3.rt,key_resp_instr_3b.keys,key_resp_instr_3b.rt,key_resp_instr_4.keys,key_resp_instr_4.rt,key_resp_instr_5.keys,key_resp_instr_5.rt,key_resp_instr_practice.keys,key_resp_instr_practice.rt,key_resp_trial.keys,key_resp_trial.corr,key_resp_repeat_practice.keys,key_resp_end_experiment.keys,Practice_A.thisRepN,Practice_A.thisTrialN,Practice_A.thisN,Practice_A.thisIndex,Practice_A.ran,Trial_nr,Block_nr,Block_cond,Symbol_left,Symbol_right,Highlighted,Outcome,corrAns,Image,Trial_within_block,Trial_cond,Block_value,key_ass,key_resp_trial.rt,key_resp_repeat_practice.rt,key_resp_instr_main_a.keys,key_resp_instr_main_a.rt,key_resp_pause.keys,Main_A.thisRepN,Main_A.thisTrialN,Main_A.thisN,Main_A.thisIndex,Main_A.ran,key_resp_pause.rt,Group_A.thisRepN,Group_A.thisTrialN,Group_A.thisN,Group_A.thisIndex,Group_A.ran,key_resp_memory.keys,key_resp_memory.rt,memory_loop.thisRepN,memory_loop.thisTrialN,memory_loop.thisN,memory_loop.thisIndex,memory_loop.ran,Memory_cond,Phase,key_resp_end.keys,key_resp_end.rt
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,72,3,acquisition_N,ｼ,ﾌ,right,loss,m,Stimuli/Encoding/Mitt_Oven.jpg,8,0,neg,A,,,,,,0,71,71,71,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,73,3,acquisition_N,ﾌ,ｼ,left,loss,m,Stimuli/Encoding/Cup_Styrofoam.jpg,9,0,neg,A,0.002,,,,,0,72,72,72,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,74,3,acquisition_N,ﾌ,ｼ,left,nl,m,Stimuli/Encoding/MobilityScooter.jpg,10,1,neg,A,0.034,,,,,0,73,73,73,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,75,3,acquisition_N,ﾌ,ｼ,left,loss,m,Stimuli/Encoding/HairScrunchie.jpg,11,0,neg,A,0.02,,,,,0,74,74,74,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,76,3,acquisition_N,ｼ,ﾌ,left,loss,c,Stimuli/Encoding/Perfume.jpg,12,1,neg,A,0.033,,,,,0,75,75,75,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,77,3,acquisition_N,ｼ,ﾌ,right,nl,m,Stimuli/Encoding/Goat.jpg,13,1,neg,A,0.039,,,,,0,76,76,76,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,78,3,acquisition_N,ﾌ,ｼ,left,nl,m,Stimuli/Encoding/Hottub.jpg,14,1,neg,A,,,,,,0,77,77,77,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,79,3,acquisition_N,ｼ,ﾌ,left,loss,c,Stimuli/Encoding/Hotdog_Weiner.jpg,15,1,neg,A,,,,,,0,78,78,78,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,80,3,acquisition_N,ﾌ,ｼ,right,loss,c,Stimuli/Encoding/Stamp.jpg,16,1,neg,A,0.018,,,,,0,79,79,79,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,81,3,acquisition_N,ﾌ,ｼ,right,loss,c,Stimuli/Encoding/Bird_Toucan.jpg,17,1,neg,A,0.118,,,,,0,80,80,80,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,82,3,acquisition_N,ﾌ,ｼ,right,nl,c,Stimuli/Encoding/Aquarium.jpg,18,0,neg,A,0.017,,,,,0,81,81,81,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,83,3,acquisition_N,ｼ,ﾌ,right,nl,m,Stimuli/Encoding/Megaphone.jpg,19,1,neg,A,0.116,,,,,0,82,82,82,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,84,3,acquisition_N,ｼ,ﾌ,left,loss,c,Stimuli/Encoding/PirateFlag.jpg,20,1,neg,A,0.507,,,,,0,83,83,83,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,85,3,acquisition_N,ｼ,ﾌ,right,loss,m,Stimuli/Encoding/Tractor_Yellow.jpg,21,0,neg,A,0.203,,,,,0,84,84,84,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,86,3,acquisition_N,ﾌ,ｼ,right,loss,c,Stimuli/Encoding/Bicycle_Kids.jpg,22,1,neg,A,0.117,,,,,0,85,85,85,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,87,3,acquisition_N,ﾌ,ｼ,left,nl,m,Stimuli/Encoding/Compact_Powder.jpg,23,1,neg,A,0.075,,,,,0,86,86,86,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,88,3,acquisition_N,ﾌ,ｼ,left,nl,m,Stimuli/Encoding/Boat_Dinghy.jpg,24,1,neg,A,0.133,,,,,0,87,87,87,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,89,3,acquisition_N,ｼ,ﾌ,left,loss,c,Stimuli/Encoding/MeterElectric.jpg,25,1,neg,A,0.067,,,,,0,88,88,88,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,90,3,acquisition_N,ｼ,ﾌ,right,nl,m,Stimuli/Encoding/Ball_Disco.jpg,26,1,neg,A,0.168,,,,,0,89,89,89,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,91,3,acquisition_N,ﾌ,ｼ,right,loss,c,Stimuli/Encoding/RamAnimal.jpg,27,1,neg,A,0.117,,,,,0,90,90,90,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,92,3,acquisition_N,ﾌ,ｼ,right,loss,c,Stimuli/Encoding/Boat_Sail.jpg,28,1,neg,A,0.101,,,,,0,91,91,91,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,93,3,acquisition_N,ﾌ,ｼ,left,nl,m,Stimuli/Encoding/Door_Green.jpg,29,1,neg,A,0.008,,,,,0,92,92,92,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,94,3,acquisition_N,ｼ,ﾌ,right,nl,m,Stimuli/Encoding/Acorn.jpg,30,1,neg,A,0.083,,,,,0,93,93,93,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,95,3,acquisition_N,ﾌ,ｼ,left,nl,m,Stimuli/Encoding/Boardgame_Checkers.jpg,31,1,neg,A,0.165,,,,,0,94,94,94,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,96,3,acquisition_N,ｼ,ﾌ,right,nl,m,Stimuli/Encoding/Buffalo.jpg,32,1,neg,A,0.033,,,,,0,95,95,95,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,97,4,reversal_N_P,ｼ,ﾌ,left,nr,m,Stimuli/Encoding/PoliceTape.jpg,1,0,pos,A,0.109,,,,,0,96,96,96,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,98,4,reversal_N_P,ｼ,ﾌ,left,nr,m,Stimuli/Encoding/Phone_Public.jpg,2,0,pos,A,0.051,,,,,0,97,97,97,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,99,4,reversal_N_P,ｼ,ﾌ,left,r,m,Stimuli/Encoding/Stingray.jpg,3,1,pos,A,0.059,,,,,0,98,98,98,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,100,4,reversal_N_P,ｼ,ﾌ,right,nr,c,Stimuli/Encoding/Blanket.jpg,4,1,pos,A,0.236,,,,,0,99,99,99,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,101,4,reversal_N_P,ﾌ,ｼ,left,nr,c,Stimuli/Encoding/Seal_Toy.jpg,5,1,pos,A,0.015,,,,,0,100,100,100,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,102,4,reversal_N_P,ｼ,ﾌ,left,r,m,Stimuli/Encoding/Golf_Club.jpg,6,1,pos,A,0.132,,,,,0,101,101,101,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,103,4,reversal_N_P,ﾌ,ｼ,right,r,m,Stimuli/Encoding/ProcessorFood_Old.jpg,7,1,pos,A,0.032,,,,,0,102,102,102,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,104,4,reversal_N_P,ｼ,ﾌ,left,r,m,Stimuli/Encoding/Shirt_Tshirt.jpg,8,1,pos,A,0.033,,,,,0,103,103,103,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,105,4,reversal_N_P,ﾌ,ｼ,left,nr,c,Stimuli/Encoding/LetterMail.jpg,9,1,pos,A,0.1,,,,,0,104,104,104,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,106,4,reversal_N_P,ﾌ,ｼ,right,r,m,Stimuli/Encoding/Backhoe.jpg,10,1,pos,A,0.133,,,,,0,105,105,105,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,107,4,reversal_N_P,ﾌ,ｼ,right,nr,m,Stimuli/Encoding/Mat_Door.jpg,11,0,pos,A,0.022,,,,,0,106,106,106,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,108,4,reversal_N_P,ﾌ,ｼ,right,r,m,Stimuli/Encoding/Cassette_Video.jpg,12,1,pos,A,0.133,,,,,0,107,107,107,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,109,4,reversal_N_P,ｼ,ﾌ,right,nr,c,Stimuli/Encoding/Sled.jpg,13,1,pos,A,0.083,,,,,0,108,108,108,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,0,,,,,,,,110,4,reversal_N_P,ﾌ,ｼ,right,r,m,Stimuli/Encoding/Backpack_Travel.jpg,14,1,pos,A,0.083,,,,,0,109,109,109,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,,,,,,,,111,4,reversal_N_P,ﾌ,ｼ,left,nr,c,Stimuli/Encoding/Abacus.jpg,15,1,pos,A,0.131,,,,,0,110,110,110,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,112,4,reversal_N_P,ｼ,ﾌ,left,r,m,Stimuli/Encoding/Desk_School.jpg,16,1,pos,A,,,,,,0,111,111,111,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,113,4,reversal_N_P,ﾌ,ｼ,left,nr,c,Stimuli/Encoding/Steeple.jpg,17,1,pos,A,0.021,,,,,0,112,112,112,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,,,,,,,,114,4,reversal_N_P,ﾌ,ｼ,right,nr,m,Stimuli/Encoding/Hay.jpg,18,0,pos,A,0.108,,,,,0,113,113,113,1,,,,,,,,,,,,,,,,,
,,10,001,2023-05-08_11h52.19.380,Experiment_Tuerk,2022.2.4,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,0,,,,,,,,115,4,reversal_N_P,ｼ,ﾌ,right,nr,c,Stimuli/Encoding/BicycleSeat.jpg,19,1,pos,A,0.073,,,,,0,114,114,114,1,,,,,,,,,,,,,,,,,
